MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
Quadriplegia,Pseudopseudohypoparathyroidism,2,2.7382793389872804
Psychomotor Disorders,Pseudopseudohypoparathyroidism,2,2.6632819832742194
"Purpura, Thrombocytopenic, Idiopathic",Pseudopseudohypoparathyroidism,2,3.867788909913964
Diplopia,Pseudopseudohypoparathyroidism,1,1.6441652988834758
Aphasia,Pseudopseudohypoparathyroidism,1,1.810661814533033
Hirsutism,Pseudopseudohypoparathyroidism,1,2.483722236526241
Headache,Pseudotumor Cerebri,164,145.06853777275006
Vision Disorders,Pseudotumor Cerebri,153,101.51388307579008
Obesity,Pseudotumor Cerebri,93,77.42748960211713
Diplopia,Pseudotumor Cerebri,35,57.54578546092166
Blindness,Pseudotumor Cerebri,30,32.94415065029849
Weight Loss,Pseudotumor Cerebri,22,22.00118165038584
Tinnitus,Pseudotumor Cerebri,18,35.532605205851866
Coma,Pseudotumor Cerebri,17,22.305441818335115
Ophthalmoplegia,Pseudotumor Cerebri,16,21.27755630692932
"Obesity, Morbid",Pseudotumor Cerebri,16,28.04703923799296
Facial Paralysis,Pseudotumor Cerebri,15,20.35645367445687
Vomiting,Pseudotumor Cerebri,12,10.12215198510465
Body Weight,Pseudotumor Cerebri,12,4.11585416573718
Cerebrospinal Fluid Rhinorrhea,Pseudotumor Cerebri,10,26.774724891438193
Weight Gain,Pseudotumor Cerebri,8,11.893517925408418
Paralysis,Pseudotumor Cerebri,8,3.8757710198627873
Dyspnea,Multiple Pulmonary Nodules,4,4.020886726158468
Weight Loss,Multiple Pulmonary Nodules,2,2.0001074227623494
Cough,Multiple Pulmonary Nodules,2,2.6294583021926647
Chest Pain,Multiple Pulmonary Nodules,1,1.0995608303564923
Hemoptysis,Multiple Pulmonary Nodules,1,1.6970743635369168
Fever,Multiple Pulmonary Nodules,1,0.6189376322832968
Back Pain,Multiple Pulmonary Nodules,1,1.1469285191793817
Dyspnea,Mediastinal Neoplasms,64,64.3341876185355
Chest Pain,Mediastinal Neoplasms,29,31.887264080338287
Hemoptysis,Mediastinal Neoplasms,28,47.51808217903367
Cough,Mediastinal Neoplasms,23,30.238770475215645
Fever,Mediastinal Neoplasms,15,9.284064484249454
Back Pain,Mediastinal Neoplasms,15,17.203927787690727
Horner Syndrome,Mediastinal Neoplasms,15,33.14439537057157
Pain,Mediastinal Neoplasms,14,4.611413920830361
Vocal Cord Paralysis,Mediastinal Neoplasms,13,25.841134064875487
Myoclonus,Mediastinal Neoplasms,13,23.075921302594303
Edema,Mediastinal Neoplasms,13,7.746415223337468
Respiratory Sounds,Mediastinal Neoplasms,12,19.671231939255236
Hydrops Fetalis,Mediastinal Neoplasms,9,21.069002272703454
Heart Murmurs,Mediastinal Neoplasms,8,18.907337051497187
Anoxia,Mediastinal Neoplasms,7,7.0139200019522905
Hoarseness,Mediastinal Neoplasms,7,15.512888458488385
Abdominal Pain,Digestive System Abnormalities,12,10.181804137768896
Constipation,Digestive System Abnormalities,8,12.751323948212473
Vomiting,Digestive System Abnormalities,4,3.37405066170155
Diarrhea,Digestive System Abnormalities,3,2.769564393246932
"Diarrhea, Infantile",Digestive System Abnormalities,2,4.562490644041182
Hematemesis,Digestive System Abnormalities,2,4.171723455606593
"Abdomen, Acute",Digestive System Abnormalities,1,1.4376001304795285
Hydrops Fetalis,Digestive System Abnormalities,1,2.341000252522606
Cachexia,Digestive System Abnormalities,1,1.9947240158047723
Jaundice,Digestive System Abnormalities,1,1.4547117709522501
"Jaundice, Obstructive",Digestive System Abnormalities,1,2.4980286321774794
Fever,Digestive System Abnormalities,1,0.6189376322832968
Gastroparesis,Digestive System Abnormalities,1,3.2974974048748016
Body Weight,Digestive System Abnormalities,1,0.34298784714476505
Mental Retardation,Mongolian Spot,1,0.9054466840727144
Cafe-au-Lait Spots,Mongolian Spot,1,3.303928295205092
Articulation Disorders,Articulation Disorders,771,1455.2231464227857
Language Development Disorders,Articulation Disorders,80,198.92537509267785
Dyslexia,Articulation Disorders,46,123.16373450061569
Voice Disorders,Articulation Disorders,37,61.61405814295761
Apraxias,Articulation Disorders,37,88.19964053471801
Speech Disorders,Articulation Disorders,34,39.19916307481614
Dysarthria,Articulation Disorders,28,56.74438330046518
Language Disorders,Articulation Disorders,25,26.943416562904225
Deafness,Articulation Disorders,21,25.799070424307484
Aphasia,Articulation Disorders,19,34.40257447612764
Hearing Disorders,Articulation Disorders,16,11.760265199305492
Stuttering,Articulation Disorders,15,49.85209336917093
"Aphasia, Broca",Articulation Disorders,11,34.22002594223829
Auditory Perceptual Disorders,Articulation Disorders,9,28.29012052542789
"Hearing Loss, Sensorineural",Articulation Disorders,9,10.933702744178653
Hearing Loss,Articulation Disorders,7,5.624853812359805
Body Weight,"Radiation Injuries, Experimental",101,34.641772561621266
Anoxia,"Radiation Injuries, Experimental",30,30.05965715122411
Vomiting,"Radiation Injuries, Experimental",25,21.087816635634688
Paralysis,"Radiation Injuries, Experimental",19,9.20495617217412
Edema,"Radiation Injuries, Experimental",19,11.32168378795476
Diarrhea,"Radiation Injuries, Experimental",12,11.078257572987726
Pain,"Radiation Injuries, Experimental",6,1.9763202517844407
Proteinuria,"Radiation Injuries, Experimental",5,6.2448888676677585
Paresis,"Radiation Injuries, Experimental",4,5.150943135331822
Seizures,"Radiation Injuries, Experimental",4,3.380667702085656
"Aging, Premature","Radiation Injuries, Experimental",4,13.85820595815187
Muscle Weakness,"Radiation Injuries, Experimental",4,3.971964326811448
Fever,"Radiation Injuries, Experimental",3,1.8568128968498905
Memory Disorders,"Radiation Injuries, Experimental",3,4.4039928229916985
Weight Loss,"Radiation Injuries, Experimental",3,3.0001611341435237
Paraplegia,"Radiation Injuries, Experimental",3,3.8324378509972994
Hemoptysis,Myoma,2,3.394148727073833
Edema,Myoma,1,0.5958780941028821
Body Weight,Myoma,1,0.34298784714476505
Dyspnea,Myoma,1,1.005221681539617
Coma,Myoma,1,1.312084812843242
Virilism,Myoma,1,2.2270559931733884
Muscle Weakness,Myoma,1,0.992991081702862
Colic,Myoma,1,2.1347473163728203
Pelvic Pain,Myoma,1,2.0410781251763237
Pain,Myoma,1,0.3293867086307401
Vision Disorders,Fibrous Dysplasia of Bone,19,12.606299205490274
Pain,Fibrous Dysplasia of Bone,16,5.270187338091842
Blindness,Fibrous Dysplasia of Bone,10,10.9813835500995
Hearing Disorders,Fibrous Dysplasia of Bone,9,6.615149174609339
"Hearing Loss, Conductive",Fibrous Dysplasia of Bone,8,18.139361736229986
Mental Retardation,Fibrous Dysplasia of Bone,6,5.432680104436287
Deafness,Fibrous Dysplasia of Bone,6,7.371162978373567
Headache,Fibrous Dysplasia of Bone,5,4.422821273559453
Hearing Loss,Fibrous Dysplasia of Bone,5,4.017752723114147
Tinnitus,Fibrous Dysplasia of Bone,3,5.922100867641977
Skin Manifestations,Fibrous Dysplasia of Bone,3,1.8370716543046728
Tetany,Fibrous Dysplasia of Bone,3,7.143620019001941
Dizziness,Fibrous Dysplasia of Bone,3,4.027414267234437
Vertigo,Fibrous Dysplasia of Bone,3,4.788755829562736
Neurologic Manifestations,Fibrous Dysplasia of Bone,2,0.13988282635066876
Edema,Fibrous Dysplasia of Bone,2,1.191756188205764
Proteinuria,Nephrotic Syndrome,1206,1506.2671948814636
Edema,Nephrotic Syndrome,260,154.9283044667493
Albuminuria,Nephrotic Syndrome,107,220.96427317943156
Body Weight,Nephrotic Syndrome,67,22.98018575869925
"Purpura, Schoenlein-Henoch",Nephrotic Syndrome,35,69.93750472605892
Obesity,Nephrotic Syndrome,27,22.47894859416304
Purpura,Nephrotic Syndrome,26,27.643683754157482
Pain,Nephrotic Syndrome,13,4.282027212199622
Hypergammaglobulinemia,Nephrotic Syndrome,10,16.791251637069358
Seizures,Nephrotic Syndrome,9,7.6065023296927246
Abdominal Pain,Nephrotic Syndrome,9,7.636353103326671
"Abdomen, Acute",Nephrotic Syndrome,8,11.500801043836226
Diarrhea,Nephrotic Syndrome,8,7.385505048658483
Weight Loss,Nephrotic Syndrome,6,6.000322268287047
Deafness,Nephrotic Syndrome,5,6.142635815311307
Coma,Nephrotic Syndrome,5,6.5604240642162095
Quadriplegia,"Myelinolysis, Central Pontine",17,23.275374381391888
Seizures,"Myelinolysis, Central Pontine",9,7.6065023296927246
Coma,"Myelinolysis, Central Pontine",6,7.8725088770594525
Dystonia,"Myelinolysis, Central Pontine",6,9.216654201138274
Catatonia,"Myelinolysis, Central Pontine",5,13.509532572405504
Consciousness Disorders,"Myelinolysis, Central Pontine",5,4.3856463811218624
"Gait Disorders, Neurologic","Myelinolysis, Central Pontine",5,8.72382759967501
Ataxia,"Myelinolysis, Central Pontine",4,4.878638851107762
Hyperemesis Gravidarum,"Myelinolysis, Central Pontine",4,11.500330953811455
Vomiting,"Myelinolysis, Central Pontine",4,3.37405066170155
Paralysis,"Myelinolysis, Central Pontine",3,1.4534141324485448
Confusion,"Myelinolysis, Central Pontine",3,4.526844633830986
Psychomotor Disorders,"Myelinolysis, Central Pontine",3,3.994922974911328
Cerebellar Ataxia,"Myelinolysis, Central Pontine",3,5.126356868873454
Chorea,"Myelinolysis, Central Pontine",3,5.978950113980964
Gait Ataxia,"Myelinolysis, Central Pontine",2,5.604351935289552
Pain,"Osteolysis, Essential",4,1.3175468345229604
Deafness,"Osteolysis, Essential",3,3.685581489186784
Cerebrospinal Fluid Rhinorrhea,"Osteolysis, Essential",3,8.032417467431458
Pelvic Pain,"Osteolysis, Essential",2,4.082156250352647
Dyspnea,"Osteolysis, Essential",2,2.010443363079234
Proteinuria,"Osteolysis, Essential",2,2.497955547067104
Vision Disorders,"Osteolysis, Essential",2,1.3269788637358182
Paralysis,"Osteolysis, Essential",1,0.4844713774828484
Vocal Cord Paralysis,"Osteolysis, Essential",1,1.9877795434519607
Cerebrospinal Fluid Otorrhea,"Osteolysis, Essential",1,3.1882981129098096
Arthralgia,"Osteolysis, Essential",1,1.4773000003262131
Mobility Limitation,"Osteolysis, Essential",1,2.76385710334264
Back Pain,"Osteolysis, Essential",1,1.1469285191793817
Mental Retardation,"Osteolysis, Essential",1,0.9054466840727144
Paraplegia,"Osteolysis, Essential",1,1.2774792836657665
Hearing Disorders,"Osteolysis, Essential",1,0.7350165749565932
Dyspnea,Vascular Malformations,6,6.031330089237702
Pain,Vascular Malformations,5,1.6469335431537004
Hemoptysis,Vascular Malformations,5,8.485371817684584
Cyanosis,Vascular Malformations,4,6.973638350095465
Abdominal Pain,Vascular Malformations,4,3.3939347125896315
Respiratory Sounds,Vascular Malformations,4,6.5570773130850775
Heart Murmurs,Vascular Malformations,2,4.726834262874297
Paresthesia,Vascular Malformations,2,2.7160362922995573
Chest Pain,Vascular Malformations,2,2.1991216607129846
Fever,Vascular Malformations,2,1.2378752645665936
Anoxia,Vascular Malformations,1,1.00198857170747
Neuralgia,Vascular Malformations,1,1.5383141060813592
Syncope,Vascular Malformations,1,1.4908914275297522
Amblyopia,Vascular Malformations,1,2.5635282297946014
Vomiting,Vascular Malformations,1,0.8435126654253875
Snoring,Vascular Malformations,1,2.7601047537240886
Body Weight,Leishmaniasis,7,2.400914930013355
Fever,Leishmaniasis,5,3.0946881614164843
Hypergammaglobulinemia,Leishmaniasis,5,8.395625818534679
Skin Manifestations,Leishmaniasis,2,1.224714436203115
Diarrhea,Leishmaniasis,1,0.9231881310823103
Headache,Leishmaniasis,1,0.8845642547118906
Pain,Leishmaniasis,1,0.3293867086307401
Vocal Cord Paralysis,Leishmaniasis,1,1.9877795434519607
Proteinuria,Leishmaniasis,1,1.248977773533552
Hoarseness,Leishmaniasis,1,2.2161269226411977
Anoxia,Leishmaniasis,1,1.00198857170747
Cachexia,Leishmaniasis,1,1.9947240158047723
Neurologic Manifestations,Leishmaniasis,1,0.06994141317533438
"Hearing Loss, High-Frequency",Leishmaniasis,1,3.1056063970646965
Weight Loss,Leishmaniasis,1,1.0000537113811745
Hyperalgesia,Leishmaniasis,1,2.3941100778365545
Ophthalmoplegia,"Bulbar Palsy, Progressive",34,45.21480715222481
Deafness,"Bulbar Palsy, Progressive",22,27.02759758736975
Speech Disorders,"Bulbar Palsy, Progressive",16,18.446664976384067
Dysarthria,"Bulbar Palsy, Progressive",15,30.398776768106345
Muscular Atrophy,"Bulbar Palsy, Progressive",13,18.990683004719767
Facial Paralysis,"Bulbar Palsy, Progressive",9,12.21387220467412
"Hearing Loss, Sensorineural","Bulbar Palsy, Progressive",8,9.718846883714358
Vocal Cord Paralysis,"Bulbar Palsy, Progressive",7,13.914456804163725
Apraxias,"Bulbar Palsy, Progressive",6,14.302644411035356
Quadriplegia,"Bulbar Palsy, Progressive",6,8.214838016961842
Respiratory Paralysis,"Bulbar Palsy, Progressive",5,12.447101288204394
Muscle Weakness,"Bulbar Palsy, Progressive",5,4.964955408514309
Mental Retardation,"Bulbar Palsy, Progressive",5,4.527233420363571
Muscle Hypotonia,"Bulbar Palsy, Progressive",4,6.626044538823102
Neurologic Manifestations,"Bulbar Palsy, Progressive",4,0.2797656527013375
Hemiplegia,"Bulbar Palsy, Progressive",4,5.178529451568063
Muscle Weakness,Myotonic Disorders,15,14.894866225542932
Myotonia,Myotonic Disorders,4,12.216194349599386
Muscle Cramp,Myotonic Disorders,2,4.485120359418707
Paralysis,Myotonic Disorders,2,0.9689427549656968
Pain,Myotonic Disorders,2,0.6587734172614802
Muscle Rigidity,Myotonic Disorders,1,2.4019328035177634
Deafness,Myotonic Disorders,1,1.2285271630622612
Myokymia,Myotonic Disorders,1,4.098858170074981
Respiratory Sounds,Myotonic Disorders,1,1.6392693282712694
Muscle Hypertonia,Myotonic Disorders,1,1.480420127662457
Ataxia,Myotonic Disorders,1,1.2196597127769402
Spasm,Myotonic Disorders,1,1.3672774715625755
Myoclonus,Myotonic Disorders,1,1.775070869430331
"Cardiac Output, Low","Ventricular Dysfunction, Left",187,400.7027864669063
Angina Pectoris,"Ventricular Dysfunction, Left",82,119.12003656065028
Dyspnea,"Ventricular Dysfunction, Left",78,78.40729116009014
Chest Pain,"Ventricular Dysfunction, Left",70,76.96925812495448
Obesity,"Ventricular Dysfunction, Left",67,55.781094659589755
Body Weight,"Ventricular Dysfunction, Left",48,16.46341666294872
"Angina, Unstable","Ventricular Dysfunction, Left",25,56.06400449273383
Acute Coronary Syndrome,"Ventricular Dysfunction, Left",20,51.959208524321696
Anoxia,"Ventricular Dysfunction, Left",20,20.039771434149397
Albuminuria,"Ventricular Dysfunction, Left",20,41.30173330456664
Syncope,"Ventricular Dysfunction, Left",18,26.83604569553554
"Obesity, Morbid","Ventricular Dysfunction, Left",13,22.788219380869283
Fatigue,"Ventricular Dysfunction, Left",11,12.518144710735722
"Edema, Cardiac","Ventricular Dysfunction, Left",9,31.671357073398344
Edema,"Ventricular Dysfunction, Left",9,5.362902846925938
Heart Murmurs,"Ventricular Dysfunction, Left",9,21.270754182934336
Mental Retardation,"Amino Acid Metabolism, Inborn Errors",294,266.201325117378
Seizures,"Amino Acid Metabolism, Inborn Errors",67,56.62618400993473
Coma,"Amino Acid Metabolism, Inborn Errors",32,41.98671401098375
Body Weight,"Amino Acid Metabolism, Inborn Errors",25,8.574696178619124
Speech Disorders,"Amino Acid Metabolism, Inborn Errors",19,21.905414659456078
Psychomotor Disorders,"Amino Acid Metabolism, Inborn Errors",17,22.637896857830857
Neurologic Manifestations,"Amino Acid Metabolism, Inborn Errors",16,1.11906261080535
Vomiting,"Amino Acid Metabolism, Inborn Errors",15,12.652689981380814
Ataxia,"Amino Acid Metabolism, Inborn Errors",14,17.075235978877163
Eye Manifestations,"Amino Acid Metabolism, Inborn Errors",12,18.094523686745948
Muscle Hypotonia,"Amino Acid Metabolism, Inborn Errors",12,19.878133616469306
Birth Weight,"Amino Acid Metabolism, Inborn Errors",11,15.478440373051699
Dystonia,"Amino Acid Metabolism, Inborn Errors",10,15.361090335230456
Muscle Spasticity,"Amino Acid Metabolism, Inborn Errors",9,15.545521850345846
Deafness,"Amino Acid Metabolism, Inborn Errors",8,9.82821730449809
Myoclonus,"Amino Acid Metabolism, Inborn Errors",7,12.425496086012313
"Purpura, Thrombocytopenic",Thrombocytopenia,223,315.52393108305813
"Purpura, Thrombocytopenic, Idiopathic",Thrombocytopenia,163,315.22479615798807
"Purpura, Thrombotic Thrombocytopenic",Thrombocytopenia,86,187.827320295714
Purpura,Thrombocytopenia,59,62.72989774981889
Fever,Thrombocytopenia,54,33.422632143298024
Oral Hemorrhage,Thrombocytopenia,35,90.1569301148013
"Angina, Unstable",Thrombocytopenia,27,60.54912485215254
Deafness,Thrombocytopenia,24,29.484651913494268
Hypothermia,Thrombocytopenia,18,35.017851877148765
"Hearing Loss, Sensorineural",Thrombocytopenia,17,20.652549627893013
Proteinuria,Thrombocytopenia,15,18.73466660300328
Anoxia,Thrombocytopenia,15,15.029828575612054
Mental Retardation,Thrombocytopenia,15,13.581700261090715
Birth Weight,Thrombocytopenia,15,21.106964145070503
Body Weight,Thrombocytopenia,14,4.80182986002671
Seizures,Thrombocytopenia,14,11.832336957299795
Vision Disorders,Retinoschisis,8,5.307915454943274
Usher Syndromes,Retinoschisis,1,4.763834473668228
Eye Hemorrhage,Retinoschisis,1,2.7526420325225
Mental Retardation,Retinoschisis,1,0.9054466840727144
Scotoma,Retinoschisis,1,2.3812066730006465
Hearing Loss,Retinoschisis,1,0.8035505446228293
Paraplegia,Teratocarcinoma,1,1.2774792836657665
Abdominal Pain,Teratocarcinoma,1,0.8484836781474079
Pain,Thyroiditis,31,10.210987967552944
Obesity,Thyroiditis,18,14.985965729442023
Body Weight,Thyroiditis,15,5.144817707171475
Fever of Unknown Origin,Thyroiditis,8,11.785239333368356
Vocal Cord Paralysis,Thyroiditis,8,15.90223634761569
Fever,Thyroiditis,8,4.951501058266373
Edema,Thyroiditis,4,2.383512376411528
Coma,Thyroiditis,3,3.9362544385297262
Dyspnea,Thyroiditis,3,3.015665044618851
Proteinuria,Thyroiditis,2,2.497955547067104
Horner Syndrome,Thyroiditis,2,4.419252716076209
"Purpura, Thrombocytopenic",Thyroiditis,2,2.8298110411036603
Facial Paralysis,Thyroiditis,1,1.357096911630458
Psychophysiologic Disorders,Thyroiditis,1,1.482505634153478
Tetany,Thyroiditis,1,2.3812066730006465
"Purpura, Schoenlein-Henoch",Thyroiditis,1,1.9982144207445407
Seizures,Feline Infectious Peritonitis,1,0.8451669255214139
Weight Loss,Feline Infectious Peritonitis,1,1.0000537113811745
Anorexia,Feline Infectious Peritonitis,1,1.8252606139541865
Headache,"Headache Disorders, Secondary",11,9.730206801830796
Pain,"Headache Disorders, Secondary",3,0.9881601258922204
Hyperalgesia,"Headache Disorders, Secondary",3,7.182330233509664
Facial Pain,"Headache Disorders, Secondary",2,3.9446571845924847
Fatigue,"Headache Disorders, Secondary",1,1.1380131555214292
Abdominal Pain,"Headache Disorders, Secondary",1,0.8484836781474079
Miosis,"Headache Disorders, Secondary",1,2.09544952895845
Nausea,"Headache Disorders, Secondary",1,1.1387530741641398
Dizziness,"Headache Disorders, Secondary",1,1.3424714224114789
Acute Coronary Syndrome,"Headache Disorders, Secondary",1,2.597960426216085
Sensation Disorders,"Headache Disorders, Secondary",1,0.3433219042716397
Sleep Disorders,"Headache Disorders, Secondary",1,1.4929989098693168
Fever,"Abortion, Septic",10,6.189376322832969
Jaundice,"Abortion, Septic",4,5.8188470838090005
Purpura,"Abortion, Septic",2,2.1264372118582675
Hemoglobinuria,"Abortion, Septic",2,5.767043214197457
"Purpura, Thrombotic Thrombocytopenic","Abortion, Septic",2,4.368077216179395
Delirium,"Abortion, Septic",2,4.16791029906543
Diarrhea,"Abortion, Septic",1,0.9231881310823103
Abdominal Pain,"Abortion, Septic",1,0.8484836781474079
Scotoma,"Abortion, Septic",1,2.3812066730006465
Sciatica,"Abortion, Septic",1,2.1694092980737385
Seizures,"Abortion, Septic",1,0.8451669255214139
Polyuria,"Abortion, Septic",1,2.360901406839901
Pain,"Abortion, Septic",1,0.3293867086307401
"Abdomen, Acute","Abortion, Septic",1,1.4376001304795285
Oliguria,"Abortion, Septic",1,2.6140121352265933
Coma,"Abortion, Septic",1,1.312084812843242
Body Weight,"Anxiety, Separation",10,3.4298784714476502
Pain,"Anxiety, Separation",8,2.635093669045921
Psychophysiologic Disorders,"Anxiety, Separation",4,5.9300225366139125
Sleep Disorders,"Anxiety, Separation",3,4.478996729607951
